timestamp,ax,ay,az,vx,vy,vz,rms,status
2026-05-02T19:37:45.191,0.323,0.001,-0.92,-0.007,-0.003,0.015,0.029,NORMAL
2026-05-02T19:37:45.691,0.307,-0.011,-0.925,-0.026,-0.014,0.012,0.029,NORMAL
2026-05-02T19:37:46.191,0.375,0.019,-0.935,0.039,0.016,-0.003,0.029,NORMAL
2026-05-02T19:37:46.691,0.358,-0.009,-0.899,0.024,-0.01,0.03,0.03,NORMAL
2026-05-02T19:37:47.191,0.305,0.001,-0.934,-0.026,0.001,-0.005,0.029,NORMAL
2026-05-02T19:37:47.691,0.318,0.016,-0.911,-0.013,0.014,0.016,0.031,NORMAL
2026-05-02T19:37:48.191,0.312,-0.006,-0.914,-0.017,-0.009,0.013,0.03,NORMAL
2026-05-02T19:37:48.691,0.299,0.014,-0.91,-0.028,0.009,0.018,0.031,NORMAL
2026-05-02T19:37:49.190,0.362,0.012,-0.933,0.033,0.007,-0.006,0.031,NORMAL
2026-05-02T19:37:49.690,0.371,0.001,-0.916,0.041,-0.001,0.01,0.03,NORMAL
2026-05-02T19:37:50.191,0.334,-0.002,-0.962,0.003,-0.003,-0.03,0.032,NORMAL
2026-05-02T19:37:50.690,0.323,-0.008,-0.871,-0.007,-0.009,0.059,0.033,NORMAL
2026-05-02T19:37:51.191,0.309,-0.002,-0.97,-0.023,-0.003,-0.04,0.033,NORMAL
2026-05-02T19:37:51.691,0.319,-0.008,-0.901,-0.013,-0.01,0.029,0.033,NORMAL
2026-05-02T19:37:52.191,0.333,0.009,-0.954,-0.002,0.006,-0.021,0.033,NORMAL
2026-05-02T19:37:52.691,0.343,-0.001,-0.938,0.011,-0.004,-0.006,0.034,NORMAL
2026-05-02T19:37:53.190,0.351,0.017,-0.957,0.017,0.014,-0.023,0.032,NORMAL
2026-05-02T19:37:53.690,0.36,0.013,-0.933,0.025,0.012,0.0,0.032,NORMAL
2026-05-02T19:37:54.191,0.346,0.004,-0.92,0.013,0.001,0.012,0.032,NORMAL
2026-05-02T19:37:54.691,0.333,0.009,-0.927,0.0,0.008,0.005,0.03,NORMAL
2026-05-02T19:37:55.191,0.313,0.0,-0.926,-0.018,-0.001,0.006,0.03,NORMAL
2026-05-02T19:37:55.691,0.334,-0.001,-0.918,-0.001,-0.002,0.015,0.03,NORMAL
2026-05-02T19:37:56.190,0.329,0.005,-0.941,-0.006,0.003,-0.006,0.03,NORMAL
2026-05-02T19:37:56.690,0.332,0.003,-0.941,-0.003,0.003,-0.005,0.029,NORMAL
2026-05-02T19:37:57.190,0.348,0.023,-0.921,0.014,0.021,0.012,0.03,NORMAL
2026-05-02T19:37:57.690,0.352,0.016,-0.929,0.018,0.015,0.005,0.03,NORMAL
2026-05-02T19:37:58.190,0.337,0.011,-0.952,0.001,0.011,-0.016,0.029,NORMAL
2026-05-02T19:37:58.690,0.334,-0.008,-0.924,-0.004,-0.007,0.01,0.027,NORMAL
2026-05-02T19:37:59.190,0.323,-0.006,-0.901,-0.015,-0.005,0.03,0.028,NORMAL
2026-05-02T19:37:59.691,0.317,-0.005,-0.944,-0.02,-0.005,-0.012,0.028,NORMAL
2026-05-02T19:38:00.190,0.339,0.026,-0.944,0.005,0.025,-0.015,0.03,NORMAL
2026-05-02T19:38:00.690,0.355,0.004,-0.911,0.023,0.001,0.018,0.029,NORMAL
2026-05-02T19:38:01.190,0.312,-0.005,-0.916,-0.016,-0.008,0.012,0.029,NORMAL
2026-05-02T19:38:01.690,0.336,0.003,-0.902,0.007,0.0,0.024,0.03,NORMAL
2026-05-02T19:38:02.190,0.332,-0.009,-0.925,-0.001,-0.011,0.003,0.031,NORMAL
2026-05-02T19:38:02.690,0.321,0.006,-0.949,-0.015,0.004,-0.016,0.031,NORMAL
2026-05-02T19:38:03.190,0.349,0.01,-0.93,0.015,0.007,0.003,0.03,NORMAL
2026-05-02T19:38:03.690,0.339,0.003,-0.939,0.006,-0.001,-0.008,0.031,NORMAL
2026-05-02T19:38:04.190,0.349,0.016,-0.918,0.015,0.013,0.016,0.031,NORMAL
2026-05-02T19:38:04.690,0.339,-0.004,-0.963,0.006,-0.006,-0.029,0.03,NORMAL
2026-05-02T19:38:05.190,0.324,0.001,-0.909,-0.01,-0.001,0.026,0.031,NORMAL
2026-05-02T19:38:05.690,0.303,-0.019,-0.938,-0.029,-0.022,-0.005,0.031,NORMAL
2026-05-02T19:38:06.189,0.318,0.007,-0.906,-0.015,0.003,0.028,0.031,NORMAL
2026-05-02T19:38:06.690,0.329,-0.007,-0.968,-0.005,-0.011,-0.034,0.031,NORMAL
2026-05-02T19:38:07.189,0.354,0.01,-0.913,0.02,0.005,0.02,0.03,NORMAL
2026-05-02T19:38:07.690,0.344,0.018,-0.974,0.009,0.014,-0.038,0.031,NORMAL
2026-05-02T19:38:08.189,0.333,0.018,-0.928,-0.001,0.015,0.005,0.029,NORMAL
2026-05-02T19:38:08.689,0.371,0.013,-0.937,0.034,0.009,-0.001,0.028,NORMAL
2026-05-02T19:38:09.189,0.343,-0.015,-0.965,0.006,-0.017,-0.03,0.029,NORMAL
2026-05-02T19:38:09.689,0.338,0.002,-0.938,0.005,0.0,-0.004,0.028,NORMAL
2026-05-02T19:38:10.189,0.342,-0.01,-0.937,0.008,-0.013,-0.002,0.029,NORMAL
2026-05-02T19:38:10.690,0.288,-0.024,-0.916,-0.045,-0.027,0.018,0.031,NORMAL
2026-05-02T19:38:11.190,0.31,-0.001,-0.905,-0.022,-0.004,0.027,0.033,NORMAL
2026-05-02T19:38:11.689,0.344,-0.006,-0.944,0.009,-0.009,-0.01,0.033,NORMAL
2026-05-02T19:38:12.189,0.335,-0.012,-0.974,-0.002,-0.014,-0.037,0.036,NORMAL
2026-05-02T19:38:12.688,0.341,0.008,-0.937,0.003,0.005,-0.002,0.037,NORMAL
2026-05-02T19:38:13.189,0.367,0.018,-0.926,0.028,0.015,0.006,0.036,NORMAL
2026-05-02T19:38:13.689,0.342,0.009,-0.953,0.004,0.006,-0.02,0.038,NORMAL
2026-05-02T19:38:14.188,0.377,-0.004,-0.893,0.04,-0.006,0.036,0.037,NORMAL
2026-05-02T19:38:14.688,0.336,0.011,-0.942,0.0,0.008,-0.009,0.036,NORMAL
2026-05-02T19:38:15.189,0.328,0.006,-0.918,-0.007,0.003,0.014,0.034,NORMAL
2026-05-02T19:38:15.689,0.293,0.011,-0.924,-0.039,0.008,0.007,0.032,NORMAL
2026-05-02T19:38:16.189,0.325,-0.008,-0.933,-0.009,-0.01,-0.002,0.034,NORMAL
2026-05-02T19:38:16.689,0.331,0.004,-0.954,-0.007,0.001,-0.021,0.032,NORMAL
2026-05-02T19:38:17.188,0.362,0.012,-0.922,0.027,0.006,0.01,0.032,NORMAL
2026-05-02T19:38:17.689,0.336,-0.004,-0.946,0.005,-0.008,-0.015,0.031,NORMAL
2026-05-02T19:38:18.189,0.372,0.015,-0.938,0.039,0.013,-0.007,0.032,NORMAL
2026-05-02T19:38:18.689,0.333,0.009,-0.946,0.0,0.007,-0.01,0.031,NORMAL
2026-05-02T19:38:19.188,0.309,0.012,-0.922,-0.023,0.009,0.012,0.029,NORMAL
2026-05-02T19:38:19.689,0.316,-0.014,-0.922,-0.014,-0.018,0.01,0.029,NORMAL
2026-05-02T19:38:20.188,0.32,0.027,-0.936,-0.008,0.022,-0.002,0.03,NORMAL
2026-05-02T19:38:20.688,0.339,0.019,-0.959,0.011,0.013,-0.025,0.029,NORMAL
2026-05-02T19:38:21.189,0.353,0.016,-0.916,0.025,0.009,0.019,0.029,NORMAL
2026-05-02T19:38:21.688,0.326,0.001,-0.947,0.0,-0.005,-0.009,0.028,NORMAL
2026-05-02T19:38:22.188,0.315,0.02,-0.914,-0.011,0.012,0.02,0.029,NORMAL
2026-05-02T19:38:22.688,0.329,-0.007,-0.92,0.001,-0.012,0.012,0.03,NORMAL
2026-05-02T19:38:23.188,0.335,-0.01,-0.954,0.002,-0.016,-0.019,0.03,NORMAL
2026-05-02T19:38:23.688,0.354,0.011,-0.925,0.02,0.006,0.012,0.03,NORMAL
2026-05-02T19:38:24.187,0.345,0.019,-0.911,0.014,0.014,0.024,0.031,NORMAL
2026-05-02T19:38:24.688,0.315,0.003,-0.914,-0.018,-0.002,0.019,0.031,NORMAL
2026-05-02T19:38:25.188,0.307,0.014,-0.955,-0.024,0.008,-0.021,0.032,NORMAL
2026-05-02T19:38:25.689,0.347,-0.002,-0.956,0.015,-0.01,-0.018,0.031,NORMAL
2026-05-02T19:38:26.188,0.354,0.0,-0.944,0.02,-0.006,-0.004,0.031,NORMAL
2026-05-02T19:38:26.688,0.331,0.026,-0.952,-0.002,0.019,-0.012,0.029,NORMAL
2026-05-02T19:38:27.188,0.361,0.002,-0.916,0.03,-0.004,0.022,0.028,NORMAL
2026-05-02T19:38:27.688,0.323,0.014,-0.928,-0.006,0.01,0.012,0.028,NORMAL
2026-05-02T19:38:28.188,0.308,-0.024,-0.949,-0.025,-0.026,-0.009,0.029,NORMAL
2026-05-02T19:38:28.688,0.35,0.002,-0.913,0.014,0.0,0.023,0.029,NORMAL
2026-05-02T19:38:29.187,0.319,0.019,-0.934,-0.017,0.016,0.005,0.03,NORMAL
2026-05-02T19:38:29.688,0.335,0.02,-0.955,-0.001,0.017,-0.017,0.031,NORMAL
2026-05-02T19:38:30.187,0.359,0.002,-0.896,0.025,0.001,0.038,0.032,NORMAL
2026-05-02T19:38:30.687,0.327,0.009,-0.915,-0.006,0.006,0.019,0.032,NORMAL
2026-05-02T19:38:31.187,0.313,0.008,-0.947,-0.02,0.006,-0.012,0.031,NORMAL
2026-05-02T19:38:31.688,0.317,-0.005,-0.898,-0.018,-0.008,0.033,0.03,NORMAL
2026-05-02T19:38:32.188,0.31,-0.024,-0.955,-0.024,-0.028,-0.021,0.029,NORMAL
2026-05-02T19:38:32.688,0.343,-0.013,-0.934,0.007,-0.016,0.001,0.03,NORMAL
2026-05-02T19:38:33.187,0.302,0.009,-0.928,-0.033,0.003,0.006,0.03,NORMAL
2026-05-02T19:38:33.687,0.344,0.018,-0.96,0.01,0.013,-0.028,0.029,NORMAL
2026-05-02T19:38:34.187,0.365,0.007,-0.945,0.03,0.003,-0.013,0.03,NORMAL
2026-05-02T19:38:34.687,0.333,-0.005,-0.945,-0.003,-0.008,-0.01,0.03,NORMAL
2026-05-02T19:38:35.187,0.341,-0.012,-0.931,0.003,-0.013,0.002,0.031,NORMAL
2026-05-02T19:38:35.687,0.317,-0.003,-0.924,-0.018,-0.005,0.006,0.03,NORMAL
2026-05-02T19:38:36.187,0.335,0.005,-0.936,0.001,0.003,-0.001,0.032,NORMAL
2026-05-02T19:38:36.687,0.315,0.015,-0.924,-0.019,0.013,0.008,0.032,NORMAL
2026-05-02T19:38:37.187,0.332,-0.002,-0.927,-0.002,-0.005,0.005,0.032,NORMAL
2026-05-02T19:38:37.687,0.315,0.015,-0.931,-0.018,0.012,0.001,0.031,NORMAL
2026-05-02T19:38:38.187,0.341,-0.004,-0.932,0.007,-0.008,0.003,0.031,NORMAL
2026-05-02T19:38:38.687,0.313,0.013,-0.94,-0.019,0.009,-0.004,0.03,NORMAL
2026-05-02T19:38:39.187,0.334,0.003,-0.961,0.003,-0.001,-0.023,0.029,NORMAL
2026-05-02T19:38:39.687,0.356,0.016,-0.918,0.028,0.012,0.015,0.029,NORMAL
2026-05-02T19:38:40.187,0.335,-0.01,-0.957,0.003,-0.012,-0.021,0.03,NORMAL
2026-05-02T19:38:40.687,0.34,0.001,-0.917,0.007,-0.003,0.019,0.03,NORMAL
2026-05-02T19:38:41.187,0.305,-0.028,-0.956,-0.026,-0.032,-0.019,0.03,NORMAL
2026-05-02T19:38:41.687,0.335,0.001,-0.928,0.002,-0.004,0.011,0.031,NORMAL
2026-05-02T19:38:42.187,0.332,-0.001,-0.938,0.0,-0.005,-0.002,0.032,NORMAL
2026-05-02T19:38:42.687,0.38,0.014,-0.943,0.044,0.009,-0.006,0.031,NORMAL
2026-05-02T19:38:43.187,0.327,0.023,-0.93,-0.007,0.017,0.011,0.03,NORMAL
2026-05-02T19:38:43.686,0.335,0.005,-0.973,0.002,0.0,-0.031,0.031,NORMAL
2026-05-02T19:38:44.187,0.324,-0.021,-0.94,-0.007,-0.026,0.001,0.032,NORMAL
2026-05-02T19:38:44.686,0.314,-0.004,-0.948,-0.017,-0.01,-0.004,0.03,NORMAL
2026-05-02T19:38:45.187,0.319,0.013,-0.96,-0.014,0.006,-0.016,0.029,NORMAL
2026-05-02T19:38:45.687,0.35,0.007,-0.922,0.019,-0.002,0.015,0.032,NORMAL
2026-05-02T19:38:46.187,0.338,0.005,-0.921,0.009,-0.001,0.014,0.032,NORMAL
2026-05-02T19:38:46.686,0.36,-0.006,-0.942,0.03,-0.008,-0.01,0.033,NORMAL
2026-05-02T19:38:47.187,0.32,-0.003,-0.879,-0.009,-0.004,0.049,0.034,NORMAL
2026-05-02T19:38:47.686,0.304,0.0,-0.957,-0.024,-0.004,-0.027,0.034,NORMAL
2026-05-02T19:38:48.186,0.326,0.007,-0.955,-0.003,0.002,-0.024,0.034,NORMAL
2026-05-02T19:38:48.687,0.351,0.008,-0.946,0.019,0.004,-0.013,0.032,NORMAL
2026-05-02T19:38:49.186,0.36,0.006,-0.916,0.03,0.005,0.014,0.032,NORMAL
2026-05-02T19:38:49.686,0.337,-0.006,-0.902,0.007,-0.006,0.028,0.032,NORMAL
2026-05-02T19:38:50.186,0.303,-0.022,-0.925,-0.03,-0.021,0.008,0.031,NORMAL
2026-05-02T19:38:50.686,0.334,0.002,-0.969,0.002,0.001,-0.039,0.031,NORMAL
2026-05-02T19:38:51.186,0.373,0.009,-0.95,0.04,0.008,-0.016,0.033,NORMAL
2026-05-02T19:38:51.686,0.345,0.012,-0.901,0.014,0.011,0.031,0.032,NORMAL
2026-05-02T19:38:52.187,0.319,0.001,-0.941,-0.009,-0.001,-0.01,0.031,NORMAL
2026-05-02T19:38:52.686,0.315,0.016,-0.912,-0.012,0.012,0.017,0.03,NORMAL
2026-05-02T19:38:53.186,0.312,-0.001,-0.916,-0.014,-0.006,0.013,0.03,NORMAL
2026-05-02T19:38:53.686,0.3,0.008,-0.933,-0.025,0.002,-0.005,0.03,NORMAL
2026-05-02T19:38:54.186,0.336,0.024,-0.956,0.012,0.018,-0.028,0.028,NORMAL
2026-05-02T19:38:54.686,0.375,0.011,-0.909,0.049,0.006,0.016,0.029,NORMAL
2026-05-02T19:38:55.185,0.329,-0.019,-0.945,0.001,-0.021,-0.017,0.029,NORMAL
2026-05-02T19:38:55.685,0.312,-0.002,-0.881,-0.014,-0.006,0.046,0.031,NORMAL
2026-05-02T19:38:56.186,0.31,0.006,-0.962,-0.019,0.001,-0.031,0.031,NORMAL
2026-05-02T19:38:56.685,0.308,-0.006,-0.913,-0.02,-0.011,0.018,0.031,NORMAL
2026-05-02T19:38:57.185,0.331,-0.014,-0.941,0.001,-0.018,-0.01,0.032,NORMAL
2026-05-02T19:38:57.686,0.383,0.019,-0.952,0.047,0.016,-0.018,0.032,NORMAL
2026-05-02T19:38:58.186,0.32,0.024,-0.93,-0.013,0.019,0.004,0.031,NORMAL
2026-05-02T19:38:58.685,0.33,0.006,-0.959,0.001,0.001,-0.025,0.033,NORMAL
2026-05-02T19:38:59.185,0.318,-0.003,-0.891,-0.009,-0.007,0.041,0.033,NORMAL
2026-05-02T19:38:59.685,0.298,0.0,-0.951,-0.029,-0.005,-0.016,0.032,NORMAL
2026-05-02T19:39:00.185,0.322,0.015,-0.949,-0.005,0.008,-0.016,0.033,NORMAL
2026-05-02T19:39:00.685,0.358,0.012,-0.924,0.032,0.004,0.007,0.034,NORMAL
2026-05-02T19:39:01.185,0.314,0.026,-0.921,-0.01,0.017,0.011,0.032,NORMAL
2026-05-02T19:39:01.685,0.323,0.011,-0.961,-0.001,0.003,-0.027,0.032,NORMAL
2026-05-02T19:39:02.185,0.327,-0.009,-0.907,0.003,-0.016,0.025,0.031,NORMAL
2026-05-02T19:39:02.685,0.282,-0.009,-0.922,-0.041,-0.016,0.01,0.03,NORMAL
2026-05-02T19:39:03.185,0.317,0.008,-0.932,-0.006,0.0,-0.003,0.029,NORMAL
2026-05-02T19:39:03.685,0.355,0.009,-0.93,0.029,0.003,-0.001,0.03,NORMAL
2026-05-02T19:39:04.185,0.353,-0.001,-0.97,0.023,-0.006,-0.035,0.031,NORMAL
2026-05-02T19:39:04.685,0.355,0.021,-0.895,0.027,0.015,0.037,0.032,NORMAL
2026-05-02T19:39:05.185,0.321,-0.01,-0.94,-0.006,-0.014,-0.01,0.032,NORMAL
2026-05-02T19:39:05.686,0.351,-0.007,-0.935,0.019,-0.009,-0.002,0.032,NORMAL
2026-05-02T19:39:06.185,0.295,-0.006,-0.937,-0.036,-0.01,0.0,0.032,NORMAL
2026-05-02T19:39:06.684,0.35,-0.005,-0.951,0.017,-0.008,-0.014,0.032,NORMAL
2026-05-02T19:39:07.185,0.304,0.01,-0.904,-0.027,0.006,0.034,0.032,NORMAL
2026-05-02T19:39:07.685,0.358,0.012,-0.935,0.027,0.008,-0.001,0.032,NORMAL
2026-05-02T19:39:08.185,0.33,0.027,-0.936,-0.002,0.023,0.002,0.032,NORMAL
2026-05-02T19:39:08.685,0.327,0.015,-0.94,-0.003,0.012,-0.006,0.033,NORMAL
2026-05-02T19:39:09.184,0.32,0.005,-0.936,-0.011,0.002,-0.002,0.034,NORMAL
2026-05-02T19:39:09.685,0.315,0.018,-0.921,-0.014,0.014,0.013,0.033,NORMAL
2026-05-02T19:39:10.184,0.293,0.0,-0.951,-0.039,-0.004,-0.015,0.035,NORMAL
2026-05-02T19:39:10.685,0.349,-0.006,-0.931,0.016,-0.01,0.003,0.033,NORMAL
2026-05-02T19:39:11.185,0.309,0.01,-0.945,-0.024,0.006,-0.008,0.034,NORMAL
2026-05-02T19:39:11.684,0.377,0.007,-0.96,0.043,0.005,-0.026,0.033,NORMAL
2026-05-02T19:39:12.184,0.319,0.016,-0.937,-0.011,0.013,-0.004,0.032,NORMAL
2026-05-02T19:39:12.684,0.368,0.01,-0.938,0.037,0.008,-0.006,0.033,NORMAL
2026-05-02T19:39:13.185,0.336,-0.009,-0.905,0.005,-0.01,0.027,0.031,NORMAL
2026-05-02T19:39:13.684,0.32,-0.033,-0.957,-0.014,-0.032,-0.023,0.032,NORMAL
2026-05-02T19:39:14.184,0.322,0.015,-0.921,-0.011,0.014,0.008,0.032,NORMAL
2026-05-02T19:39:14.683,0.352,0.01,-0.919,0.022,0.007,0.008,0.033,NORMAL
2026-05-02T19:39:15.184,0.323,0.001,-0.927,-0.006,0.0,-0.002,0.033,NORMAL
2026-05-02T19:39:15.684,0.353,-0.002,-0.929,0.023,-0.002,-0.005,0.033,NORMAL
2026-05-02T19:39:16.184,0.319,0.005,-0.948,-0.013,0.005,-0.017,0.033,NORMAL
2026-05-02T19:39:16.684,0.301,0.025,-0.943,-0.028,0.022,-0.012,0.034,NORMAL
2026-05-02T19:39:17.184,0.316,-0.006,-0.899,-0.012,-0.009,0.028,0.033,NORMAL
2026-05-02T19:39:17.684,0.331,-0.001,-0.949,0.0,-0.004,-0.02,0.033,NORMAL
2026-05-02T19:39:18.183,0.352,0.015,-0.928,0.019,0.014,0.005,0.031,NORMAL
2026-05-02T19:39:18.684,0.353,0.002,-0.972,0.019,0.0,-0.037,0.031,NORMAL
2026-05-02T19:39:19.184,0.349,0.017,-0.902,0.017,0.015,0.033,0.031,NORMAL
2026-05-02T19:39:19.683,0.337,-0.02,-0.972,0.005,-0.021,-0.036,0.03,NORMAL
2026-05-02T19:39:20.184,0.341,-0.012,-0.928,0.007,-0.013,0.01,0.03,NORMAL
2026-05-02T19:39:20.684,0.306,-0.024,-0.947,-0.026,-0.025,-0.009,0.03,NORMAL
2026-05-02T19:39:21.184,0.314,-0.011,-0.91,-0.018,-0.012,0.027,0.032,NORMAL
2026-05-02T19:39:21.683,0.335,0.005,-0.955,0.001,0.003,-0.02,0.032,NORMAL
2026-05-02T19:39:22.183,0.361,-0.002,-0.915,0.028,-0.005,0.017,0.032,NORMAL
2026-05-02T19:39:22.683,0.345,0.006,-0.985,0.011,0.004,-0.052,0.032,NORMAL
2026-05-02T19:39:23.183,0.373,0.0,-0.928,0.04,-0.003,0.003,0.031,NORMAL
2026-05-02T19:39:23.683,0.342,0.015,-0.963,0.009,0.014,-0.031,0.031,NORMAL
2026-05-02T19:39:24.184,0.325,-0.005,-0.871,-0.005,-0.008,0.059,0.032,NORMAL
2026-05-02T19:39:24.684,0.289,-0.02,-0.935,-0.04,-0.023,-0.006,0.031,NORMAL
2026-05-02T19:39:25.183,0.328,-0.002,-0.933,-0.003,-0.005,-0.006,0.032,NORMAL
2026-05-02T19:39:25.684,0.341,0.004,-0.92,0.008,0.002,0.008,0.032,NORMAL
2026-05-02T19:39:26.184,0.343,0.0,-0.971,0.009,0.0,-0.038,0.033,NORMAL
2026-05-02T19:39:26.683,0.344,0.018,-0.923,0.012,0.015,0.01,0.032,NORMAL
2026-05-02T19:39:27.183,0.304,0.004,-0.938,-0.024,0.0,-0.004,0.033,NORMAL
2026-05-02T19:39:27.683,0.318,0.014,-0.914,-0.009,0.009,0.015,0.033,NORMAL
2026-05-02T19:39:28.183,0.333,0.0,-0.933,0.003,-0.004,-0.004,0.033,NORMAL
2026-05-02T19:39:28.684,0.329,-0.011,-0.946,-0.005,-0.014,-0.016,0.033,NORMAL
2026-05-02T19:39:29.183,0.357,0.025,-0.928,0.022,0.021,0.002,0.034,NORMAL
2026-05-02T19:39:29.683,0.34,0.008,-0.946,0.007,0.004,-0.015,0.035,NORMAL
2026-05-02T19:39:30.183,0.356,0.019,-0.916,0.023,0.014,0.016,0.034,NORMAL
2026-05-02T19:39:30.683,0.334,-0.008,-0.952,0.001,-0.011,-0.018,0.032,NORMAL
2026-05-02T19:39:31.183,0.332,-0.004,-0.886,0.0,-0.007,0.047,0.032,NORMAL
2026-05-02T19:39:31.683,0.303,0.013,-0.939,-0.03,0.011,-0.002,0.033,NORMAL
2026-05-02T19:39:32.183,0.325,-0.018,-0.904,-0.009,-0.019,0.031,0.032,NORMAL
2026-05-02T19:39:32.683,0.306,0.015,-0.924,-0.03,0.013,0.013,0.031,NORMAL
2026-05-02T19:39:33.183,0.349,0.001,-0.924,0.015,0.0,0.01,0.033,NORMAL
2026-05-02T19:39:33.683,0.341,0.002,-0.951,0.006,0.002,-0.019,0.033,NORMAL
2026-05-02T19:39:34.183,0.368,-0.003,-0.953,0.031,-0.002,-0.019,0.033,NORMAL
2026-05-02T19:39:34.683,0.325,-0.014,-0.947,-0.006,-0.015,-0.012,0.032,NORMAL
2026-05-02T19:39:35.183,0.354,-0.008,-0.924,0.018,-0.009,0.01,0.031,NORMAL
2026-05-02T19:39:35.683,0.288,-0.017,-0.925,-0.044,-0.019,0.012,0.032,NORMAL
2026-05-02T19:39:36.183,0.351,0.0,-0.935,0.016,-0.003,-0.002,0.031,NORMAL
2026-05-02T19:39:36.683,0.308,-0.006,-0.903,-0.024,-0.01,0.032,0.032,NORMAL
2026-05-02T19:39:37.182,0.374,0.011,-0.957,0.038,0.008,-0.023,0.033,NORMAL
2026-05-02T19:39:37.682,0.326,0.009,-0.919,-0.008,0.006,0.018,0.033,NORMAL
2026-05-02T19:39:38.182,0.359,0.007,-0.939,0.026,0.004,-0.005,0.033,NORMAL
2026-05-02T19:39:38.682,0.307,0.0,-0.924,-0.026,-0.001,0.012,0.033,NORMAL
2026-05-02T19:39:39.182,0.342,-0.006,-0.92,0.01,-0.008,0.012,0.032,NORMAL
2026-05-02T19:39:39.683,0.286,-0.008,-0.919,-0.045,-0.011,0.014,0.032,NORMAL
2026-05-02T19:39:40.182,0.345,-0.005,-0.965,0.012,-0.007,-0.03,0.033,NORMAL
2026-05-02T19:39:40.682,0.318,0.017,-0.958,-0.016,0.014,-0.024,0.033,NORMAL
2026-05-02T19:39:41.183,0.318,0.014,-0.958,-0.015,0.011,-0.022,0.036,NORMAL
2026-05-02T19:39:41.682,0.361,0.014,-0.906,0.025,0.011,0.03,0.036,NORMAL
2026-05-02T19:39:42.182,0.351,0.019,-0.943,0.016,0.015,-0.008,0.035,NORMAL
2026-05-02T19:39:42.682,0.346,0.007,-0.979,0.014,0.004,-0.042,0.035,NORMAL
2026-05-02T19:39:43.182,0.324,0.029,-0.928,-0.006,0.024,0.008,0.033,NORMAL
2026-05-02T19:39:43.682,0.36,0.011,-0.928,0.029,0.006,0.008,0.033,NORMAL
2026-05-02T19:39:44.182,0.367,0.007,-0.949,0.034,0.003,-0.012,0.032,NORMAL
2026-05-02T19:39:44.683,0.322,-0.011,-0.948,-0.008,-0.014,-0.012,0.032,NORMAL
2026-05-02T19:39:45.182,0.338,-0.001,-0.917,0.007,-0.005,0.02,0.032,NORMAL
2026-05-02T19:39:45.682,0.31,-0.002,-0.925,-0.018,-0.006,0.01,0.032,NORMAL
2026-05-02T19:39:46.182,0.282,-0.019,-0.912,-0.047,-0.023,0.023,0.034,NORMAL
2026-05-02T19:39:46.682,0.346,-0.003,-0.95,0.014,-0.007,-0.016,0.035,NORMAL
2026-05-02T19:39:47.182,0.336,-0.012,-0.96,0.003,-0.016,-0.026,0.035,NORMAL
2026-05-02T19:39:47.681,0.346,0.011,-0.913,0.014,0.007,0.019,0.031,NORMAL
2026-05-02T19:39:48.182,0.356,0.014,-0.923,0.023,0.009,0.01,0.033,NORMAL
2026-05-02T19:39:48.682,0.321,0.013,-0.929,-0.01,0.008,0.005,0.032,NORMAL
2026-05-02T19:39:49.182,0.349,0.015,-0.904,0.018,0.011,0.029,0.032,NORMAL
2026-05-02T19:39:49.681,0.319,0.02,-0.935,-0.014,0.016,0.0,0.029,NORMAL
2026-05-02T19:39:50.181,0.329,-0.003,-0.954,-0.004,-0.007,-0.017,0.029,NORMAL
2026-05-02T19:39:50.682,0.335,0.0,-0.917,0.003,-0.001,0.018,0.029,NORMAL
2026-05-02T19:39:51.182,0.299,0.012,-0.962,-0.033,0.01,-0.025,0.029,NORMAL
2026-05-02T19:39:51.682,0.317,0.0,-0.964,-0.016,-0.003,-0.025,0.031,NORMAL
2026-05-02T19:39:52.182,0.342,-0.001,-0.957,0.009,-0.004,-0.02,0.03,NORMAL
2026-05-02T19:39:52.682,0.324,0.023,-0.959,-0.01,0.019,-0.021,0.031,NORMAL
2026-05-02T19:39:53.181,0.343,0.009,-0.926,0.009,0.006,0.011,0.033,NORMAL
2026-05-02T19:39:53.681,0.37,0.02,-0.932,0.035,0.017,0.002,0.033,NORMAL
2026-05-02T19:39:54.181,0.343,0.015,-0.953,0.008,0.01,-0.017,0.035,NORMAL
2026-05-02T19:39:54.681,0.32,0.019,-0.935,-0.012,0.015,0.0,0.034,NORMAL
2026-05-02T19:39:55.181,0.349,0.014,-0.868,0.015,0.011,0.066,0.035,NORMAL
2026-05-02T19:39:55.681,0.324,0.015,-0.931,-0.007,0.012,0.003,0.036,NORMAL
2026-05-02T19:39:56.181,0.307,0.007,-0.918,-0.025,0.002,0.015,0.034,NORMAL
2026-05-02T19:39:56.681,0.33,0.001,-0.903,-0.004,-0.003,0.03,0.035,NORMAL
2026-05-02T19:39:57.180,0.298,0.015,-0.94,-0.036,0.01,-0.009,0.033,NORMAL
2026-05-02T19:39:57.681,0.281,-0.011,-0.928,-0.053,-0.015,0.006,0.034,NORMAL
2026-05-02T19:39:58.181,0.328,0.001,-0.927,-0.005,-0.003,0.006,0.033,NORMAL
2026-05-02T19:39:58.681,0.324,0.018,-0.933,-0.009,0.013,-0.001,0.031,NORMAL
2026-05-02T19:39:59.181,0.337,0.006,-0.97,0.004,0.001,-0.037,0.032,NORMAL
